89, cable crackles when plug in jack is moved gls brand purchased at same time works flawlessly in comparison both have tweed jackets however the hosa cable does not uncoil easily where the gls cable does i would recommend the gls product over the hosa product overall, does not perform as expected poor quality ,2
90, no matter how many times i hard reset my 3gs no success there is no problem with my jack and the phone is in pristine condition  no problems until now there is definitely a connection and communication because the mic and sample track work but that's about it i registered my amplitude app and followed all of the instructions on the box i tested the irig with an iphone 4 and was able to get it operatingi am giving this two stars because it did work on my friend's iphone 4 but for my purposes with a 3gs it is a brick if anyone has any suggestions that lead to successful operation i will rerate the product overall, does not work with my iphone 3gs ,2
91, i picked one of these up when they were being blown out cheaply at a big box store  who doesn't need another pocket tuner to throw in the guitar bag right?  the price was less than ten bucks but unfortunately it doesn't work very well  the microphone inside the unit is simply not very accurate  it gets you in the ballpark but just barely  strike a note once and it's sharp  play the same note with the same force again and it says you are in tune  i think the korg tuner is in roughly the same price range and it performs the job much better overall, does the trick just barely ,2
92, i don't know how this will work with other midi instruments but i tried it with the roland td9 drums and although it does transmit the data the drum map is totally off the respective triggers hihat hihat pedal etc are translated into all sorts of wrong information and while you can manually compensate for some of it on the pc end of it it was just a freaking hassle i needed this to be more flexible and able to record directly to my notebook which doesn't have a midi input but i gave up in the end and went with my desktop pc and its midi interface overall,  bleh,2
93, first behringer pedal i have returned almost no effect provided by pedal i have returned the unit not worth it lousy pedal overall,  bleh,2
94, this system works just okay  try to turn it up and you get bad feedbackmy microphone stopped working shortly after i purchased this item  i contacted pyle to see about a replacement and got nothing but runaround from themthey couldn't give me a price for repair or to purchase a new one or where i could even buy a replacementvery frustrating overall, don't break your mic ,2
95, it's semisecure on carpeting or hard floor but all together i am pretty unsatisfied with this stand the bottom piece has no way to lock in place and although with the guitar on it it is more stable i am not comfortable enough risking my wonderful guitar to something rather flimsyi prefer the one that is mounted on the wall as more stable overall this one? meh not worth the purchase in my opinion booooooooo overall, don't like the wobbly effect ,2
96, i only bought with the idea that a full version of behringer's sequence program came with itneedless to says its a compact version and for you other imacos x users out there????aint worth yer timeyer better off spending your money on vst's au's that will work with osx and cubase or garagebandother than that its another interface i guess as long as you want to use rca plugs to do that withwho the ^ uses rca to interface there analog instruments to their puter????based on the software hustle im sorta sour but if yer a pcwindows owner i would get itits about the cheapest way to intro yer way in to dawdat interface mainly im talkning to katz who ownnewer macsimacs who are truying to muddle your way thru music digital interface and keyboard sequencingfor those users yer better off buying a pizza probably overall, dont think yer gona get the software part for free ,2
97, disapointed the sensors are not providing a clear full bright sound it sound muffled i will have to replace it soon overall,  bleh,2
98, i recently bought a few packs of jazz iiis and i was shocked  they don't play at all like what i was expecting  under high magnification the edge doesn't look the same as the old jazz iii either and they don't play the same if you turn them over  what's up with that?i'm sorry to give such a poor review to a great brand like dunlop  let's hope this is just a shortterm fluke overall,  bleh,2
99, if you want your guitar to sound like eddie van halen joe satriani and other guitarists studio album guitar sound then get a boss gt10 guitar multi effects processor and install boss gt10 patches by james limborg search google for boss gt10 patches by james limborg overall,  bleh,2
100, absolutely obligatory for any fan of rock n roll jamming with tastes of jazz influenced rock1970's influences  i would probably buy the phase 100 today though as it has 4 different positions to choose from i assume including the original setup as one of themwell i need to correct this  this review was for the old models  the new models have far too high midrange and the components are no longer easily modified  i thought i was replacing an old model with the new one but alas the new is not worthy of a place in my effects chaini will probably get an eh small stone now though that pedal looks like it may have been changed lately too  sadly it appears boutiques are being bought by nonmusical business men who care only about the bottom line and not enough if at all about the soundquality of their products  the capitalists have become too greedy and the socialists think they are worthy to tell everyone else how to live  god help us overall, old circuit was an irreplaceable classic ,3
101, received a new 500w hartke 2x10 bass combo at church tube pre and ss power amp the preamplifier has one 12ax7 it was an eh it went very microphonic after about ten hours playing time after talking to larry hartke decided i got a bad tube he would not send a warranty replacement my suggestion  new stock tubes are probably not tested prior to installation replace all stock tubes with tested tubes from someone like doug's tubes tube depot eurotubes or some other reputable tube vendor i don' t trust ebay tubes and won't spend the hard earned cash on nos replaced with a jj but should have used a tungsol reissue overall,  not bad,3
102, bought this for a modest step up in vocal tracks for home recording on my 24 bit neo 2488ive been using the mxl990 mic would be great for the price if it wasnt defective used it forabout 30 minutes before crackling and static started had to go back to the 990 until all of thereturn and warranty is taken care of i still recommend the mic though it is hotter than the 990in its highs but with good compression power amp and eq the result is well worth the money overall, 1st one produced static but sounds good ,3
103, i got this pretty fast i took it out of the box and wanted nothing more than to give it 5 stars just for value alone i'm still shaking my head in disbelief that i got this guitar for the price first the 'tuner' issues that i've been reading about replace the strings i stretched and stretched these things and they would not stay in tune a set of d'addario 10's cured that straight away or whatever you prefer just change them the tuners aren't the best but they are not to blame it's the cheap strings now technically if you only play open chords this was playable out of the box the neck angle was so off the a string rattled no matter how high i set the bridge the guitar would not intonate due to the ridiculous angle yes i could have sent it back but i suspect i would have gotten another just like it i had to spend about 6 hours shimming the neck and the nut never had to do this to the nut on an electric not even on a used guitar the nut slot was cut too deep as well as working on leveling nearly every fret to make it playable it required 3 business cards to shim the neck which is the most i've ever had to use after i got that straight i removed a bit of paint from the neck and set it with wood glue in the pocket and on all the screws in my opinion this helps a great deal with these and all bolt ons for that matterif i bought this used none of this would have been a big deal but as i'm looking at this horrid neck angle and doing all this work i'm steadily staring at the 'qc passed' sticker must have been built on a friday afternoon or something nowafter i did this it is sweet i play through a peavey valveking 100 and it rocks as good as my strat w  duncans and dimarzios the quality of the electronics is not sub par at all after adjusting the pickups screws to match the string height and getting all the horrible wax off them  i'd argue that this is as good as any epi i've ever played as far as pups and all so don't hesitate there because i don't really care for epis and i'm in love with it i bought this to sell mainly but now????  the build quality; hmm if you can do guitar work go for it otherwise i'd highly recommend a more expensive model the 299 models are great right out of the box usually overall, 3 stars good value but it needed a lot of work ,3
104, i own three of these and have them attached to the back of my headstocks great idea great concept and great quality only problem is that they do not work with the smaller picks that i have recently adopted dunlop jazz iii the dunlop maxgrip jazz iiis and my dava jazz picks just won't stay in there without slipping outfor regular sized picks it's a perfect product for smaller sized picks i improvise by using sd card cases  perfect fit for jazz picks overall, 5 stars for normal size picks but 1 star for jazz picks ,3
105, not sure if these are more on the brass side or the bronze? not really to my liking compared to the phospher bronze the exps are nice strings they have a nice feel to them along with less string noise and they last my two acoustic  guitars a takamine mini jumbo and a gretsch jumbo both made from mahogany are both nice sounding guitars i figured i would try these 8020 strings after using phospher bronze only real problem i noticed is the 8020s seem brighter and they ring longer i prefer the warmer tone and since my guitars have alot of boom already i dont need the extra ring to complicate the sound with overtones when strumming fast i imagine these strings may work in some instances but i am going back to the phospher bronze for my guitars overall,  not bad,3
106, i bought this guitar nearly a year ago it was my first guitar i never cared much for the sound it always sounded out of tune even when it was in tune i eventually bought an acoustic guitar to learn to play and have been happier with it than this squier my skills are slowly improving but i wanted another electric so i sprang for a epiphone les paul yes it's 3x more expensive than the squier bulletstrat  but it sounds 10x betterif you buy a squier i think you need to be prepared to make this a project guitar you'll probably want to replace the tuners pickups bridge etcor just buy a better guitar to begin with at this price point you probably won't find much better but you probably want to spend a little more for a much better guitar overall,  not bad,3
107, i used a felt pick that was made in the 1940s for a long time and it finally disintegrated over time and became unusable i bought a set of mahalo felt picks and while they seem nice they're too stiff to get a clean sound when strumming and i get a raspy harsh tone when picking single stringsi know many people love these felt picks but i've found a set of soft rubber picks here on amazon that give me a tone that's much closer to the sound of my dearly departed vintage felt pick overall, a bit too stiff for my tastes ,3
109, this device is ok it is light weight and folds nicely but it is not especially stable convenient storage is its biggest plus overall, a decent aid to string changing ,3
110, martin makes a variety of good sounding strings and these are toward the light end  the sound is bright but lacks a fullness found with some of the heavier strings such asmartin msp4150 sp phosphor bronze acoustic guitar strings lightmediumthe custom light are easier to play and have a bright tone to them but can make a guitar sound like a cheaper model compared to the lightmedium some disadvantages to the thinner strings are that they can limit your dynamics if you strum harder they are more stretchy and the tuning will be less consistent changing the tone for the same reason a bend would if you play at a fairly consistent sound level you can expect more of a bright sound than a resonant oneon the other hand compared to some other brands with more of a dampened sound the brightness can make an instrument sound quite gooddepending on your style these might be a good choice if you are used to playing a solid body electric with a lighter feel to the strings that make medium strings uncomfortable these might seem more at home  if you are used to martin medium strings but want something that you can play for a few extra hours a day without feeling as if you are overdoing things you might like these too but when you pick up a guitar with the martin medium strings you may find that even a cheaper guitar sounds better in comparison to these on a more upscale onei wouldn't say i dislike these and i wouldn't quite say that those who gave it five stars oversold them because they may deserve five stars for your particular needs but as an all around choice there are better sounding ones from martin but it's a moot point if you don't feel comfortable playing them make sure to read a variety of reviews before deciding because there are other equally valid viewpoints just as each player is unique overall, a lightweight contender ,3
111, good picks but not a replacement for jazz 3 that i still prefer over this one nice backup in case you run out overall,  not bad,3
112, this tuner requies an excellent ear although there is a green light o indicte a true tuneit is good deal for the money overall, a little difficult to use ,3
113, i love a lot of danelectro products but not really this one i give it 35 because it works as advertisedthe features are good true bypass requires a 9v wall plug and adjustments are goodbut here's my issue the distortion is not 'crunchy' it distorts sure but the sound is not dimensional it has no depth to itthats fine for someone who is playing one of the various metal genres but i play a lot of bluesrock i ended up switching to a vintagetube overdrive by behringernot for me maybe for you overall, a little flat ,3
114, i had been using a full boom mic stand at my studio desk and since it was off to the side made it tuff to watch the level meters this clampon boom serves the purpose but has a hard time holding the weight of my shure ksm 32 condenser mic i tuck the goose neck of the pop filter under it to keep it from sagging very affordable and i found a work around for the weight issue i wouldn't recommend this if you're doing a lot of recording but it is sufficient for my home studio overall, a little flimsy ,3
115, this is not the greatest product they make  but it works quickly and makes the 12 string spread when needed to do so more easily than most overall, a little iffy ,3
116, a little small for my taste very thin but works well and dunlop products have always peased me as a professional musician overall,  not bad,3
117, i was expecting something a little bigger it will do but next time i probably will look for something with a little more stability overall,  not bad,3
118, i wanted to wait till i got another phono preamp before i wrote this review i did get this from amazontc 754 black phono preamplifier switchablei really needed more aux inputs for cd etc but right away i noticed my first impression that it sounds overly bright the next issue is a real problem but it might not be with others i am using a vintage garrard turntable the rca jacks work fine with all other amps etc except this little preamp they are tight but do not make good contact and i need to mess with them this problem is gone with the new preamp overall it is a good little unit and you may not have the same issues if you can afford more or need more inputs you might want to look else where it does sound ok other than being a little bright it does do what is supposed to do overall, a little to bright ,3
119, i wanted to experiment with a thin pick i like the action but thinner picks tend to click over the strings and i don't care much for that these are certainly pretty though and the feel is typical fender celluloid smooth and a little slippery might be hard to hold with sweaty fingers celluloid is highly flammable so be aware of that if you smoke i don't overall,  not bad,3
120, what's to say?  it's not a high end capo and for the price i can lose it  like most of the other capos i have owned  it's not a high quality capo and it does take a few adjustments to get it seated properly overall, a reasonably decent capo that you can afford to leave somewhere ,3
121, never really intended to use this in a professional setting so the noise issue is not that big of a deal just wanted a simple device that could fit in my backpack to interface with my laptop for impromptu interviews and music recordings for the price paid it's very cheap and lightweight plastic construction leaves much to be desired overall i can not recommend this product at the current price it's sold at 15 to 20 dollars then sure still it's an ok product overall, a tad bit noisy and cheaply made ,3
122, this selector is very basic but does the job if you need an ab box for simple set ups give this one a try it works for me and i dont see anything wrong with it is simple affordable and functional what else can you ask for? overall,  not bad,3
123, i prefer shar's overture premieres which are the same price  these ones are a little too &34;bright&34; in sound and not deep or resonant enough  also bear in mind these are not dominants which are clearly far superior  but for which you would be paying 50 a set overall, acceptable ,3
124, i bought this under the impression that it was a soprano gig bag i know it says tenor now that i look at it but since i put soprano gig bag into the amazon search i figured i would be getting only soprano bags anyway it doesn't seem much more then a normal gig bag yes it has the pocket for your extra strings and what not not sure how well it holds a tenor since i don't have one mine is black not the almost purple the image shows overall,  accident,3
125, very pleased with timely arrival of the package  excited to use it with my new guitar but after only two days of actual use it broke  the plastic tension section just snapped off  very disappointed overall,  not bad,3
126, this does the job but it's fairly thin and not all that well padded  for twice the price you can get a really nice yamaha hard case that is way more than twice as good  the strap that came with it is no great shakes either overall, adequate but minimally padded ,3
127, i've used thumb picks for over forty years on a variety of acoustic guitars  my thumb nail can't pluck the strings when i damp them with the heel of my hand  these are adequate in the sense that you can strike the strings with them and they stay on  they have a dullish sound compared to my favorite the long gone national clear thumb pick or the current dunlop clear  i like the sound of the ernie ball thin celluloid picks but they aren't strong enough to grip my thumb  the major problem with these is they aren't large  they're like most other brands' medium  my thumbs aren't tom robbins huge but my hands are bigger than average  these picks cut off the circulation in my thumb if i use them for more than fifteen minutes or so  i think i could brighten up the sound by sanding them down but that's a lot of work for something this cheapdon't buy these if you have a large thumb  if you like a less bright sound and some people do and have a medium sized thumb these might work well for you overall, adequate but small and a bit dull ,3
128, this string winder is adequate but not really solid it gives me good use but seems like the materials are to soft i had to glue the contacts on this thing since it gives way at times this is just adequate for my use overall, adequate ,3
129, this isn't the best strap but it's affordable and pretty good for a beginner's guitar strap the pick holder on the strap is pretty neat however i don't find myself using it often the guitar strap is not very comfortable but it does the job recommended for a practical and affordable strap for electric guitar don't forget to buy strap locks you will need it overall, affordable ,3
130, all 12 of mine broke within a year and the jacks got bent pretty easily so i switched back to the plastic ones which have lasted me over 2 yearshosa cfs606 6 inch right angle fx pedal cable 6 packand they are still going strong overall, all mine broke ,3
131, over the past couple of months i've been replacing guitar straps  this one seemed ideal for an everyday allaround strap  and it would be but the holes are too tight  really a major chore to get over a strap button  i had to elongate the slits just to force on the strap  i've probably bought dozens of straps over the past fortyplus years and i never had this problem until the latest straps i've purchasedso this strap isn't the only one with which i've had an issue  a tightfitting strap isn't in itself a problem except when one needs to take it off  yikes  otherwise this is a nice strap  oh i tried the strap on three guitars just to be sure the first wasn't an anomaly overall,  not bad,3
132, screws are starting to wear out after about 3 months of use the black covering of the metal is starting to show wear to be expected but i'm sure you'll appreciate hearing that this is not one of those miracle deals where you get something amazing for the money it is what it is and not much more overall, alright for the price ,3
133, a modeling amp will literally model existing amps artists and songs from different yearsthis amp does not have on board song or drum loops like the spider jamif you are trying to get a specific sound of a band or musician or place in time then this isyour ampif you need a practice amp go with the jami have both amps and as far as i am concerned the jam is a far better modeling amp as it does what the spider 4 does plus drum and song tracks that you can play along with plus a whole lot more even if it is based on the spider 3 technology with a jm4 looper as its enginewhile the spider 4 i have the 150 is a nice amp it is very specific to the user needs and isnot that flexiblei do not agree that both amps are worthless without the foot pedals as i used the jam for a longtime without and only acquired the express pedal when i ordered the spider 4also be very aware that the line 6 documentation on their amps is very very lacking to put it mildly and there socalled on line videos and user groups are just as lacking as their documentation overall,  not bad,3
134, most better quality leather guitar straps are typically 20 or more so in retrospect the low cost of this planet waves black leather guitar strap should have served as a red flag  i bought it anyway hoping that it would be a decent product but unfortunately upon receiving it i was almost immediately disappointed at the quality of the itemwhile the strap appears to be 100 leather and isn't a piece of junk it doesn't appear to be of very high quality the leather is thin and soft and i would not be at all surprised if the edges soon begin to curl and the strap begins to wrinkle i don't expect the leather around the holes for the strap nuts to hold up well long term if you use this strap you probably want to use some kind of strap locking systemi have leather straps that have lasted for over ten years the leather is thicker and stiffer and has resisted fraying along the edges while the leather has developed some cracks it is still holding up fine and there is no chance that the strap will tear i could be wrong but looking at the planet waves strap i have doubts that it will hold up anywhere near as well or as longif you are a casual player this strap is probably fine although strap locks are recommended the leather may start to curl up and deform but the strap certainly isn't going to fail immediately while serviceable more serious players or those with an aggressive style of playing might want to spending a little more for a better quality leather strap i decided to keep this strap but it is installed on a secondary guitar that i don't play that much overall, an economically priced strap that is an example of  you get what you pay for ,3
135, as the digital realm and the audio realm become one things like these will become increasingly rare you will always find a place that does not keep up with the times thoughthat alone is a good enough reason to keep stuff like this around for now overall, another decent adapter ,3
136, great guitar companies don't always make or sell under their aegis the best strings i love my teles but i can't stand fender strings likewise i love my martin ukulele but trying these strings for the second time i had the same conclusion as i did the first; aquila's are far better aquila's have a more organic feel and a fuller richer sound the martins begin to hold their tune sooner  aquila's take a couple of days or more  but the sound is thinner and the feel isn't nearly as friendly the approximately 3 dollar price difference is not for me worth the lesser satisfaction even on my least expensive ukes considering how seldom one usually changes uke strings the higherpriced aquila's still seem to be worth the extra couple of bucks use the martin's or any cheaper string when you are working on your uke put the stress of repeatedly detuning and retuning on them then switch to aquila's for playing some may like the martins but few won't love the aquila's overall,  not bad,3
137, as far as banjo strings go these are a good bang for the buck or were when i got them d'addario makes a pretty consistant product i've used them on everything over the years although i prefer certain brands for other things strings are cheap for the most part and easy to experiment with these are also amazingly enough still made in the usa as wellif you buy a cheap instrument here do yourself a favor and get a decent set of strings as chances are they'll be strung with trash if it's a lower end instrument from china even if you're starting out you should tell the difference right away overall, are these the best strings? no are they good for the money? yes ,3
138, it's a cable no frills tangles pretty easy and due to it's design it might rattle a little when you move around but it works like it should overall, average cable ,3
139, i wanted to use these cables for my acousticelectric guitar  they are a little short for that appicaton my fault though  they seem to be built well but i'd say in comparison to other cables i've used for my applicaiton the sound is average  these will work in many applications and might be satisfactory to most  if you are a performing musician you would do better to look at higher quality cables for best sound quality and lowest noise overall, average quality ,3
140, let me start by saying that i never even opened these i've given it a 3 star merely out of respect for hohner i have no clue how they play so you'll have to look at other review for that infoi ordered this product based on the fact that the description states includes a deluxe red pro type hard shell case well not from music123 it doesn't when i asked music123 about this they said oh well we provide amazon with our catalogue and we leave it up their discretion to input the pictures and descriptions of our items really???not only did this not come in the red case which i didn't really care about anyway it didn't come in any version of this case style which i was interested in the case that's shown is the case that's sold individually on many sites for 19 so i figured wow what the heck? i'm getting 7 harmonicas that cost 6 a piece if puchased individually and i'm getting a 19 case with them you'd be silly not to bite on that right? well they came in a cheaper nondescript black zipper case not the one with the hohner logo on it save your money and order this through musicians friend it's the same price free shipping and you get the actual item as it's described on their sitein closing it's been a week since i sent this product back to music123 and i still have not received my refund do yourself a favor and avoid them overall, avoid if sold by music123 ,3
141, i had high hopes for this replacing my pedal board but there are a couple of things i don't like about it  it has a button clip on the back which is nonremovable so makes it all but useless if you don't put it on your belt  i don't know about you but wearing something on my belt with two 14 inch cables is quite a feat  add to that possible lines for headphones and an ac adapter and you look like octomanand what possible function does the kidney bean shape make other than making it odd to put down anywhere with the belt clip sticking out  the menu is accessed by using a 4 position finger pad  the main rotaries on the front have two functions depending whether you are holding another key down to access the second set  this is extremely difficult to do if you need to switch between settings in a live environment  i have had multiple mistakes and frustrationsimho the pod really belongs on a desktop for daw recording  it doesn't have much value on your belt clip  still have my effects rack overall, awkward size and don't like the double function keys ,3
142, as my reviews demonstrate i'm a sucker for a new tuner  peterson has an excellent reputation for its strobe tuners i'd even tried one once but decided it wasn't the sort of thing to be carrying around to jams  so when i saw that peterson had introduced a clip on tuner i couldn't help but salivateawkward is a relative term but i don't feel it's a disservice to use it here  the typical clipon tuner has an lcd needle when the needle is dead center the string is tuner  if it's short of center the string is flat  if it's past center the string is sharp  the sc1 has two sets of rings that appear to rotate analogous to what a strobe might look like  a string is in tune when the rings stop rotating  i found that with the way the sound of strings decays it's difficult to get the rings to stop spinning even in the sc1's sustain mode  i've already returned the tuner  otherwise i just realized it would have been a big help to have done a short video of tuning a guitar with the sc1 and with a zoid or intellithe sc1 also boasts a sweetened mode for tuning guitars  however when  i tuned my loungingathome guitar this way i found the needle was dead center on every string on my intelli tuner for those who've read my other reviews my preferred zoid was in the case with my favorite guitarit may well be and others may report that the sc1's feature set make it ideal for other situations  however if you main purpose is to keep a guitar in tune then with the sc1 costing more than three zoidszoid z1000 clipon tuner by sabineor four intellisintelli imt500 clipon chromatic digital tuner for strings i recommend that you consider the zoid or intelli overall, awkward to use overpriced for tuning a guitar ,3
143, sorry i noticed no difference i believe the price was really good for all the hype they put into these strings overall,  not bad,3
144, these headphones really seem to be built pretty well so it is with some regret that i have to report that i don't like themthe sound reproduction is not flat and it has a distinct bass heaviness that i can't use when recording or mixing  in addition to the bassheavy delivery there seems to be a dip in the upper mids a boost in the low mids and a rolling off of the high end  this just doesn't work for me in the studio  the overall size of the headphones is large and they won't fit well for people with smaller heads  i had some people try them on and they all stated that the earpieces went down too far and didn't fit on their ears properly  i checked to make sure that they were retracted to their smallest size and they werethis is a shame as tascam make some fine products and are a good name  i have owned four da88 recorders many field recorders and three different portable recorders from them all of which have been great i am certainly not saying anything bad about the company but their headphones are just put out there to be lowpriced headphones that are not suited to a professional studioi have used thesony mdr7506 professional large diaphragm headphone [electronics] for decades now and i still recommend them  i have had the same pairs for over 20 years and they are all still going strong barring replacing the ear padding  the sony headphones do not cost a tremendous amount more and they are worth every penny if you are doing studio worki would also recommend theakg k 240 mk ii stereo studio headphonesorakg k 240 semiopen studio headphonesover the tascam reviewed here  the akg perform much better when you are using a headphone amplifier though so that would need to be taken into account overall, bassheavy with dull highs ,3
145, i liked this tuner the look the size the ease of use the quality performance until it died i think what happened is i just left it on too long my problem was that in order to turn the power off you have to hold the power button rather than simply pressing and releasing it since it died that first time it doesn't seem to perform the same i also haven't really paid much attention to it since it died because i sent another similar tuner in for replacement and i got an acoustic guitar that has an onboard tuner and a tuner pedal for electric guitari wouldn't recommend against this product just remember to hold the power button to turn it off overall, battery problems ,3
146, be careful about using capos like this because if you're using a fine guitar it may damage the finish  try it and double check regularly and i wouldn't leave it clamped on the guitar overnight or for weeks on the guitar stand overall, be careful about using capos like this because if you're using a fine guitar ,3
147, i got this yesterday and everything was alright except that two of the three mics worked one was dead i tested all three of them with the same and different cable and made sure that the the onoff switch was on it was first mic i tested of the three and the dead one of the three everything was good except for that one microphone overall,  not bad,3
148, d'addario are the best strings that i have tried i used to use ernie ball super slinky's but found that these last longer the ernie's bend and play well but they tend to  go dull faster not to mention the ernie's start corroding within a week these d'addario strings stay brighter longer i usually change them about every 4 weeks the ernie's only last me a week 2 weeks at the most that can get expensive fast all around the d'addario strings are the strings 4 me retraction when i originally wrote this review i thought they were the best turns out they are in fact way better than ernie ball strings but they are no longer my preference a friend of mine told me about dr strings and they are much better than these d'addarios dr's last three times as long as d'addario the dr's cost a lil more but they are way better for the money addarios are good but i would recommend spending a few dollars more for dr strings overall, best strings available  until i played dr strings,3
149, the u30 is a decent starter's ukulele no matter what color you get but it is not without its flaws the tuners feel cheap but they are functional much better than friction tuners on toy ukuleles the body paint is of good quality and resists scratches with ease but the paint on the fretboard comes off easily unto your fingers the string action is low making it perfect for fast strum patterns even for a soprano ukulele this one has a higher pitched sound with little sustain which is actually quite authentic for those desiring a more hawaiian sound but the tiny sound and low sustain make playing along with other instruments problematic unless using a microphone the worst aspect of this ukulele are the strings it takes forever to stretch them or break them in this means that you must tune your ukulele virtually after every song so beginning ukulele players should remember to get a chromatic tuner chords that use the first fret such as f and a sound distorted for some reason replacing the included strings with aquila strings makes this ukulele much better but the added cost puts it in the price range of what i would consider a true starter's ukulele the lanikai lu11 the included gig bag is almost useless it has absolutely no padding and is very tight in conclusion its low price and distinctive high pitch hawaiian sound make up for its shortcomings i would not recommend this as your only ukulele or even a starter since the problems with first fret chords will train your ear in a wrong way i would recommend the u30 as a backup or disposable ukulele that you can take anywhere without fear of damaging or losing it but for a little more money you can get better overall, better than a plastic toy ukulele but not by much ,3
150, if you can't find a container and add your own sponge then buy thiskeeping a valuable guitar humidified is essentiali think this item should cost three bucks at most and 150 would still yield a healthy profiti made some more from stuff from the dollar which i think are betteri use this one for my baritone uke and the bigger ones i made i use in my dreadnaughtsif you make your own just make sure to not let the sponge drip ie wring it out and make sure it does not actually touch any bare wood overall, better than nothing ,3
151, the only reason i give 4 stars is because i ordered 2 of these and 1 had the chord with it and one was missing the chord i ordered both at the same time other than that they are good hot mics overall, very satisfied ,4
152, perfect looper that is small enough to fit on anyone's pedal board  many complain about not being able to use it during a live performance because of the single foot switch and they are right  having to do everything with a single footswitch is a bit distracting  the ditto is great for practice though overall, very small simple ,4
153, i've been using these for about 3 weeks now  they are strong but flexible and don't seem to develop kinks or bending habits if you roll them up the proper wayi've seen and used some better cables but not at this price point  and i've certainly seen quite a few worse  this is a pretty good sweet spot in my opinion overall, very solid cables ,4
154, i only had this board for a day after realizing it was a tab too narrow for the pedal setup i wanted to create on it i do have to say though pedaltrain makes rock solid products sure you could probably fashion your own pedalboard but why bother? this thing has a great finish that will make your pedal array look pro overall, very solid little board for minimal pedal setup ,4
155, i discovered this string lubricant many years ago and i concur with what most of the reviewers here have said about it although i wouldn't call it a string cleaner although you indirectly clean the strings if you use the cloth and like another reviewer stated you should also use the cloth to clean the undersides of your strings as well  i unfortunately live in a very humid climate being only a little above the equator and so strings have a very short life here and so anything that can prolong their life is a real boon for a musician here  i agree that the only downside is the inability to tell in advance that you are running low on lubricant until it actually turns dry but i guess given the price and the overall usefulness of this accessory one cannot complain too much  now that mine has just run dry i'm going to delay a replacement purchase while i try out something new that i've just discovered called the swipe which enables me to clean both the undersides and the topsides of my strings without chemicals  if this works as well as advertised i may still get fastfret but for its lubricating properties which really helps make playing a lot more comfortablerecommended overall, very useful accessory for string instrumentalists ,4
156, this little guy has help me record with my apogee one voices and amps to prevent airflow shock on diaphragm wanna have excellent recordings? get one overall, very useful ,4
157, every single guitarist that's plays live or even just practices standing up at home has that worry &34;is my guitar gonna cut lose for my strap and fall down to the floor?&34; well there little fellows are a solution they work just fine and i think they are reliable wish they were made it such a way that the securing mechanism were stronger but i mean good price no need to change the guitar's built in strap buttons 100 recommended also i read a review 'bout it not fitting some guy's lp well obviously that depends on the strap but it use these strap locks on my lp standard 1959 vos and they fit just fine use it with a gibson asfbblk strap overall, very very good ,4
158, this quality bag would probably cost more like 35+ at your local music store appears well made has good padding and several pockets for strings picks cable whatever taking one star off for the slightly bothersome smell also mentioned by other reviewers not terrible but somehow chemical hope it goes away soon overall, very well padded with several pockets one star off for weird chemical smell ,4
159, i just bought a rickenbacker 4003 that came with schaller strap locks preinstalled  i've used dunlops before but those would require redrilling the holes to put them on the bass so i just bought the schaller buttons  i don't quite like their look as well as the large round dunlops but there's no question about the quality  these are not going to fall off the bass anytime soon overall, very wellmade though not quite my favorite design ,4
160, these fab pedals are cheap and mostly mediocre but i bought this on a whim to use with a fender tube amp and it works well as other reviewers have stated the pedal does not have very good build quality but it seems to hold up okay as long as it's not abused i use the echo with both a telecaster and a cigar box guitar for vintage effectsi have found that the delay works well around 50 percent and the mix can be modulated to make a good mix of reverb and delay i don't know if i would gig with this pedal or any othe fab pedal because of my tendency to step hard on a pedal in live environments but it serves it's purpose well and is cheaper than alot of other delay and echo pedals if you just need a basic effect i have seen info about modding the pedal to control the delay and may do this in the futurei have alot of other pedals and i tried this pedal with a jazz bass with some eq tinkering i found a good mix of echo i originally saw a youtube video of a bass player using a d4 and thought it would be a good idea again danelectro makes a higher end echo pedal which probably does a better job with delay but this is a good deal and was 100 dollars cheaper than my electro harmonix memory boy pedal and sounds cool as a vintage vibe with an old amp overall,   nice,4
161, good for any beginner but consultation with a teacher if you have one is recommended  for ham fisted persons positioning is not easy; for lossening strings proper bridge resetting and exact measuring of string length from the nut to the bridge is required  measuring requires a hard ruler with a full 330 milimeters 325 required  bet you don't have one  or a technician's measuring tape and confident measuring skill  measuring is best with a cooperative assistant  bridge distance can be first set by good measurement and tightening the d string to hold the bridge position measurement check tightening the a string measurement check removal of the backing material and good positioning of the guide while eliminating the bubbles followed by tightening the 1st and 4th strings and tuning the instrument do it  you'll appreciate your instrument a lot more than it takes to just pick it up and start practicing  if you ain't intelligent good luck  you'd best be served with dot stickers overall,   nice,4
162, the rosin does the trick and it's cased in a nice wooden holder so it shouldn't crack easily unlike those round rosin containers overall,   nice,4
163, i purchased a 3 pack of the soft rubber wedgie's as an addon to a larger order as such i found them to be a reasonable value however i'm not sure how long these will last on my steel string acoustic i think these picks would be fantastic for classical or any other nylon string guitar or uke they are very grippy and have a slight concavity to them on one side for additional comforti love the very soft warm sound they provide i use them mostly late at night when i can't sleep and want to play but the rest of the family is still sleeping not quite as effective on the e a and d steel strings but certainly playable not so great for strumming but fun to pick individual chords thanksspo overall, warm soft tone similar to a felt pick ,4
